#,Ticker,MCap
"2,345",GWGH,"$60.0 M                                                (June 1, 2022)"
"2,346",JNCE,$60.0 M
"2,347",SURF,$59.9 M
"2,348",NCSM,$59.9 M
"2,349",HTOO,$59.8 M
"2,350",GEOS,$59.7 M
"2,351",CSBR,$59.7 M
"2,352",PAVM,$59.3 M
"2,353",APTO,$59.2 M
"2,354",SCYX,$59.1 M
"2,355",HFBL,$59.0 M
"2,356",BOTJ,$59.0 M
"2,357",GRTX,$59.0 M
"2,358",RAIL,$58.9 M
"2,359",RSSS,$58.9 M
"2,360",UBX,$58.2 M
"2,361",IROQ,$57.9 M
"2,362",TURN,$57.9 M
"2,363",SEED,$57.7 M
"2,364",KFFB,$57.7 M
"2,365",UIHC,$57.6 M
"2,366",ICCC,$57.5 M
"2,367",LPTH,$57.3 M
"2,368",SELF,$57.2 M
"2,369",EBON,$57.1 M
"2,370",NAII,$57.1 M
"2,371",LTRN,$57.0 M
"2,372",SRAX,$56.3 M
"2,373",CRWS,$56.2 M
"2,374",MDWT,$56.1 M
"2,375",RFIL,$56.1 M
"2,376",ICAD,$55.7 M
"2,377",FEIM,$55.6 M
"2,378",TATT,$55.3 M
"2,379",HWCC,"$55.3 M                                                (Feb. 18, 2021)"
"2,380",FUSB,$55.2 M
"2,381",HOOK,$55.0 M
"2,382",PXS,$54.7 M
"2,383",PFIE,$54.6 M
"2,384",KOSS,$54.5 M
"2,385",EYES,$54.4 M
"2,386",AESE,$54.3 M
"2,387",HFEN,"$54.1 M                                                (Feb. 18, 2021)"
"2,388",VTSI,$53.9 M
"2,389",ALAC,"$53.9 M                                                (July 1, 2022)"
"2,390",ICMB,$53.7 M
"2,391",CYAD,$53.5 M
"2,392",TYME,"$53.5 M                                                (Sept. 1, 2022)"
"2,393",PESI,$53.3 M
"2,394",RCON,$53.1 M
"2,395",INTZ,$52.6 M
"2,396",CVV,$52.6 M
"2,397",JRSH,$52.5 M
"2,398",ESSC,$52.4 M
"2,399",BCLI,$52.3 M
"2,400",AVCO,$52.2 M
"2,401",UG,$52.1 M
"2,402",ADTX,$52.1 M
"2,403",KTCC,$51.8 M
"2,404",LTBR,$51.7 M
"2,405",TXMD,$51.5 M
"2,406",LPCN,$51.3 M
"2,407",GSIT,$51.3 M
"2,408",GROW,$51.2 M
"2,409",WWR,$51.0 M
"2,410",GLTO,$50.9 M
"2,411",BREZ,$50.8 M
"2,412",ADOC,$50.8 M
"2,413",CSPI,$50.6 M
"2,414",ADES,$50.5 M
"2,415",AQST,$50.4 M
"2,416",AAME,$50.3 M
"2,417",TAYD,$50.1 M
"2,418",FTEK,$50.0 M
"2,419",TCRR,$49.9 M
"2,420",LPTX,$49.4 M
"2,421",DSWL,$49.1 M
"2,422",CBLI,"$49.1 M                                                (June 1, 2022)"
"2,423",APLT,$48.8 M
"2,424",IDN,$48.7 M
"2,425",ANDA,"$48.6 M                                                (Feb. 18, 2021)"
"2,426",SPI,$48.3 M
"2,427",ICCH,$48.2 M
"2,428",NHTC,$48.2 M
"2,429",USIO,$48.1 M
"2,430",CJJD,$48.0 M
"2,431",LFVN,$48.0 M
"2,432",LIZI,$47.9 M
"2,433",ELDN,$47.7 M
"2,434",MTBC,$47.6 M
"2,435",KRKR,$47.5 M
"2,436",EDRY,$47.4 M
"2,437",ACER,$47.3 M
"2,438",XGN,$47.2 M
"2,439",SIEB,$47.0 M
"2,440",BCDA,$46.9 M
"2,441",BLRX,$46.9 M
"2,442",ASLN,$46.7 M
"2,443",KEQU,$46.7 M
"2,444",NXTC,$46.7 M
"2,445",AIH,$46.5 M
"2,446",NLSP,$46.4 M
"2,447",HCAP,"$46.4 M                                                (Feb. 18, 2021)"
"2,448",KIRK,$45.9 M
"2,449",TESS,$45.8 M
"2,450",ICON,"$45.6 M                                                (July 1, 2021)"
"2,451",ICLK,$45.5 M
"2,452",NICK,$45.5 M
"2,453",CXDO,$45.4 M
"2,454",DYAI,$45.2 M
"2,455",NHLD,"$45.0 M                                                (Feb. 18, 2021)"
"2,456",SNSS,"$44.9 M                                                (Feb. 18, 2021)"
"2,457",MEIP,$44.6 M
"2,458",EMKR,$44.0 M
"2,459",ABEO,$43.6 M
"2,460",MDNA,$43.6 M
"2,461",TRMT,"$43.4 M                                                (Sept. 1, 2021)"
"2,462",GRNV,"$43.4 M                                                (Aug. 1, 2021)"
"2,463",CNNB,$43.3 M
"2,464",DOGZ,$43.2 M
"2,465",AEYE,$43.2 M
"2,466",ODT,"$43.1 M                                                (June 1, 2022)"
"2,467",USAU,$42.9 M
"2,468",NYMX,$42.4 M
"2,469",AACG,$42.4 M
"2,470",NMRD,$42.3 M
"2,471",CPTA,"$42.1 M                                                (Feb. 18, 2021)"
"2,472",BSGM,$41.9 M
"2,473",PNBK,$41.8 M
"2,474",MDVL,$41.7 M
"2,475",CNTG,"$41.7 M                                                (Aug. 1, 2022)"
"2,476",CLRO,$41.7 M
"2,477",MKGI,"$41.7 M                                                (Feb. 18, 2021)"
"2,478",SYPR,$41.6 M
"2,479",JFU,$41.5 M
"2,480",TRIB,$41.5 M
"2,481",NSEC,"$41.4 M                                                (June 1, 2022)"
"2,482",AGMH,$41.2 M
"2,483",CPSH,$41.2 M
"2,484",UTSI,$40.8 M
"2,485",OPTT,$40.8 M
"2,486",VVOS,$40.8 M
"2,487",DMAC,$40.7 M
"2,488",XSPA,$40.6 M
"2,489",NCMI,$40.5 M
"2,490",BMRA,$40.4 M
"2,491",CRVS,$40.2 M
"2,492",BFI,$39.8 M
"2,493",OTEL,"$39.7 M                                                (Feb. 18, 2021)"
"2,494",QLI,$39.3 M
"2,495",EARS,"$39.2 M                                                (June 1, 2022)"
"2,496",MOSY,"$39.2 M                                                (June 1, 2022)"
"2,497",MOXC,$39.1 M
"2,498",NCTY,$39.1 M
"2,499",IZEA,$39.0 M
"2,500",AVRO,$39.0 M
"2,501",CPIX,$38.9 M
"2,502",NEOS,"$38.8 M                                                (Feb. 18, 2021)"
"2,503",NEWA,"$38.5 M                                                (Feb. 18, 2021)"
"2,504",TFFP,$38.4 M
"2,505",CHCI,$38.3 M
"2,506",FRSX,$38.2 M
"2,507",EQ,$38.2 M
"2,508",VTGN,$38.0 M
"2,509",AKTX,$38.0 M
"2,510",WKEY,$37.8 M
"2,511",WTER,$37.8 M
"2,512",TARA,$37.7 M
"2,513",DCTH,$37.7 M
"2,514",LXEH,$37.6 M
"2,515",TCON,$37.6 M
"2,516",VMAR,$37.5 M
"2,517",MNPR,$37.5 M
"2,518",MLND,"$37.4 M                                                (Feb. 18, 2021)"
"2,519",MSVB,$37.3 M
"2,520",CLPS,$37.3 M
"2,521",AFIB,$37.0 M
"2,522",HUGE,$37.0 M
"2,523",MBRX,$36.6 M
"2,524",AWRE,$36.6 M
"2,525",DWSN,$36.5 M
"2,526",RAND,$36.4 M
"2,527",IRIX,$36.3 M
"2,528",NSYS,$36.1 M
"2,529",FTFT,$36.0 M
"2,530",GURE,$36.0 M
"2,531",POAI,$35.8 M
"2,532",ACST,$35.8 M
"2,533",MDIA,$35.6 M
"2,534",EDTXU,"$35.4 M                                                (Dec. 1, 2022)"
"2,535",FRLN,$35.2 M
"2,536",BEAT,$35.2 M
"2,537",SFT,$35.1 M
"2,538",DTSS,$35.0 M
"2,539",RNWK,"$34.8 M                                                (Dec. 1, 2022)"
"2,540",IPDN,$34.8 M
"2,541",DAIO,$34.6 M
"2,542",AGLE,$34.3 M
"2,543",RMCF,$34.0 M
"2,544",STSA,$33.5 M
"2,545",NTWK,$33.4 M
"2,546",ARDS,$33.2 M
"2,547",OSN,"$33.2 M                                                (Aug. 1, 2021)"
"2,548",SIOX,$33.1 M
"2,549",ABIO,$33.0 M
"2,550",LUMO,$33.0 M
"2,551",SALM,$32.9 M
"2,552",EVGN,$32.8 M
"2,553",PICO,$32.7 M
"2,554",MGTA,$32.5 M
"2,555",GTIM,$32.1 M
"2,556",AXLA,$32.1 M
"2,557",OCC,$31.9 M
"2,558",NOVN,$31.8 M
"2,559",LGHL,$31.7 M
"2,560",IMV,$31.7 M
"2,561",BBGI,$31.4 M
"2,562",PMD,$31.4 M
"2,563",SRGA,$31.1 M
"2,564",KALA,$31.1 M
"2,565",ZCMD,$31.0 M
"2,566",MTEX,$30.9 M
"2,567",PME,$30.9 M
"2,568",GTEC,$30.8 M
"2,569",HARP,$30.6 M
"2,570",VCNX,$30.5 M
"2,571",RAVE,$30.4 M
"2,572",APWC,$30.3 M
"2,573",ENG,$30.3 M
"2,574",SSKN,$30.1 M
"2,575",WVVI,$30.0 M
"2,576",APTX,$29.8 M
"2,577",SGRP,$29.8 M
"2,578",LOAC,"$29.4 M                                                (Feb. 18, 2021)"
"2,579",CYCN,$29.2 M
"2,580",ISUN,$29.2 M
"2,581",EDUC,$29.1 M
"2,582",MRM,$29.1 M
"2,583",SGTX,$29.0 M
"2,584",OTRK,$28.7 M
"2,585",NMTR,$28.6 M
"2,586",EZGO,$28.6 M
"2,587",CLIR,$28.6 M
"2,588",ATNX,$28.5 M
"2,589",CTIB,$28.5 M
"2,590",LNSR,$28.3 M
"2,591",INM,"$28.3 M                                                (May 1, 2021)"
"2,592",YGMZ,$28.2 M
"2,593",MRKR,$28.2 M
"2,594",IMAC,"$28.2 M                                                (April 1, 2022)"
"2,595",PPSI,$28.2 M
"2,596",ADMP,$28.1 M
"2,597",CTHR,$28.0 M
"2,598",OPHC,$28.0 M
"2,599",ZYNE,$27.8 M
"2,600",ZKIN,$27.6 M
"2,601",VISL,$27.5 M
"2,602",TBLT,$27.4 M
"2,603",EDSA,$27.4 M
"2,604",ECOR,$27.4 M
"2,605",PATI,$27.1 M
"2,606",FFHL,$27.1 M
"2,607",QTT,$27.0 M
"2,608",PBTS,$26.9 M
"2,609",DLPN,$26.7 M
"2,610",AGTC,"$26.6 M                                                (Nov. 1, 2022)"
"2,611",IDRA,$26.5 M
"2,612",MBOT,$26.5 M
"2,613",MTEM,$26.5 M
"2,614",NH,$26.4 M
"2,615",CLEU,$26.0 M
"2,616",SUMR,"$26.0 M                                                (June 1, 2022)"
"2,617",SEAC,$25.9 M
"2,618",APRE,$25.9 M
"2,619",CASI,$25.9 M
"2,620",CLBS,$25.8 M
"2,621",BSQR,$25.8 M
"2,622",GBNY,$25.7 M
"2,623",FPAY,$25.7 M
"2,624",DTEA,$25.6 M
"2,625",CUBA,$25.5 M
"2,626",SNCA,"$25.4 M                                                (Feb. 18, 2021)"
"2,627",ATIF,$25.4 M
"2,628",ANY,$25.3 M
"2,629",AYRO,$25.3 M
"2,630",GRIL,$25.1 M
"2,631",EDTK,$25.0 M
"2,632",SGMA,$24.8 M
"2,633",GLBS,$24.7 M
"2,634",EYEG,$24.7 M
"2,635",BHTG,"$24.6 M                                                (June 1, 2022)"
"2,636",CRTD,$24.4 M
"2,637",AMTI,$24.3 M
"2,638",NLTX,$24.3 M
"2,639",WHLM,$24.2 M
"2,640",SIEN,$24.1 M
"2,641",RGLS,$24.1 M
"2,642",ACOR,$23.9 M
"2,643",GLBZ,$23.8 M
"2,644",CFMS,$23.7 M
"2,645",ISNS,"$23.7 M                                                (Feb. 18, 2021)"
"2,646",MITO,"$23.5 M                                                (Nov. 1, 2022)"
"2,647",NISN,$23.2 M
"2,648",TAIT,$23.1 M
"2,649",RUBY,$23.1 M
"2,650",POLA,$23.1 M
"2,651",RMTI,$22.7 M
"2,652",VINC,$22.7 M
"2,653",VERB,$22.4 M
"2,654",BRLI,$22.3 M
"2,655",DUOT,$22.1 M
"2,656",CPAH,"$22.0 M                                                (Feb. 18, 2021)"
"2,657",WVFC,$22.0 M
"2,658",SGLB,"$21.8 M                                                (April 1, 2022)"
"2,659",CHFS,"$21.8 M                                                (Feb. 18, 2021)"
"2,660",VERO,$21.8 M
"2,661",ATHX,$21.7 M
"2,662",SNGX,$21.7 M
"2,663",IMBI,$21.6 M
"2,664",BLPH,$21.6 M
"2,665",CDAK,$21.6 M
"2,666",CYTH,$21.4 M
"2,667",HAPP,$21.3 M
"2,668",FBRX,$21.2 M
"2,669",BOXL,$20.9 M
"2,670",APDN,$20.9 M
"2,671",EKSO,$20.8 M
"2,672",AEY,$20.7 M
"2,673",ERYP,$20.7 M
"2,674",YMTX,"$20.5 M                                                (Dec. 1, 2022)"
"2,675",SONM,$20.4 M
"2,676",APM,$20.4 M
"2,677",GRCY,$20.3 M
"2,678",HGEN,$20.3 M
"2,679",OBSV,$20.2 M
"2,680",JCTCF,$20.2 M
"2,681",CARV,$20.2 M
"2,682",SLNO,$20.2 M
"2,683",SLGG,$20.1 M
"2,684",LIQT,$20.1 M
"2,685",NXTD,"$20.0 M                                                (April 1, 2022)"
"2,686",RETO,$19.8 M
"2,687",CNFR,$19.8 M
"2,688",CGNTV,"$19.7 M                                                (Feb. 18, 2021)"
"2,689",ANPC,$19.6 M
"2,690",AIKI,$19.5 M
"2,691",AVCT,$19.4 M
"2,692",SGBX,$19.4 M
"2,693",WTRH,$19.3 M
"2,694",ALIM,$19.2 M
"2,695",ASTC,$19.2 M
"2,696",COCP,$19.2 M
"2,697",MDJH,$19.1 M
"2,698",AEZS,$19.1 M
"2,699",TC,$19.1 M
"2,700",VJET,$19.0 M
"2,701",GENE,$18.9 M
"2,702",ACRX,$18.9 M
"2,703",MTCR,$18.8 M
"2,704",PRPO,$18.7 M
"2,705",GOVX,$18.7 M
"2,706",PETZ,$18.6 M
"2,707",MRIN,$18.5 M
"2,708",CLVR,$18.4 M
"2,709",BNSO,$18.4 M
"2,710",PCSA,$18.2 M
"2,711",CHNR,$18.1 M
"2,712",KINS,$18.0 M
"2,713",ADXN,$18.0 M
"2,714",TSRI,$17.8 M
"2,715",LOTZ,"$17.7 M                                                (Dec. 1, 2022)"
"2,716",CRBP,$17.7 M
"2,717",WHLR,$17.6 M
"2,718",RDHL,$17.5 M
"2,719",ONTX,$17.4 M
"2,720",SSNT,$17.3 M
"2,721",SCKT,$17.2 M
"2,722",MDRR,$17.0 M
"2,723",HYRE,$17.0 M
"2,724",PFIN,$16.9 M
"2,725",IKT,$16.7 M
"2,726",PYPD,$16.7 M
"2,727",ISIG,$16.4 M
"2,728",ATHE,$16.4 M
"2,729",OCG,$16.3 M
"2,730",CGIX,"$16.3 M                                                (Feb. 18, 2021)"
"2,731",LEXX,$16.2 M
"2,732",TLGT,"$16.1 M                                                (June 1, 2022)"
"2,733",MARPS,$16.1 M
"2,734",OLB,$16.0 M
"2,735",YTEN,$16.0 M
"2,736",QUMU,$16.0 M
"2,737",GVP,$15.9 M
"2,738",VRME,$15.7 M
"2,739",GIGM,$15.6 M
"2,740",GRAY,$15.5 M
"2,741",MYT,"$15.5 M                                                (Feb. 18, 2021)"
"2,742",NRBO,$15.5 M
"2,743",TOPS,$15.4 M
"2,744",ANCN,"$15.4 M                                                (Feb. 18, 2021)"
"2,745",ELSE,$15.2 M
"2,746",TRVN,$15.0 M
"2,747",BPTH,$15.0 M
"2,748",COMS,$14.8 M
"2,749",DGLY,$14.8 M
"2,750",XELB,$14.7 M
"2,751",TTOO,$14.6 M
"2,752",EVOL,$14.6 M
"2,753",DXYN,$14.6 M
"2,754",NDRA,$14.6 M
"2,755",PSTV,$14.5 M
"2,756",FAMI,$14.4 M
"2,757",CREG,$14.4 M
"2,758",JUPW,$14.3 M
"2,759",ITRM,$14.3 M
"2,760",CNET,$14.3 M
"2,761",ELYS,$14.2 M
"2,762",ONVO,$14.2 M
"2,763",GNRS,$14.1 M
"2,764",CLRB,$14.1 M
"2,765",FUV,$14.1 M
"2,766",JAGX,$14.0 M
"2,767",TOMZ,$14.0 M
"2,768",STRR,$14.0 M
"2,769",CLSN,$13.9 M
"2,770",NURO,$13.9 M
"2,771",CREX,$13.9 M
"2,772",PULM,$13.8 M
"2,773",FWP,$13.8 M
"2,774",NEPH,$13.8 M
"2,775",NBEV,$13.7 M
"2,776",AUVI,$13.7 M
"2,777",ALRN,$13.6 M
"2,778",MFH,$13.6 M
"2,779",LYL,$13.5 M
"2,780",ANTE,$13.4 M
"2,781",VYNE,$13.3 M
"2,782",TTNP,$13.3 M
"2,783",AGBA,$13.3 M
"2,784",JVA,$13.2 M
"2,785",FORD,$13.1 M
"2,786",SQFT,$13.0 M
"2,787",IMTE,$12.9 M
"2,788",APVO,$12.9 M
"2,789",KBSF,"$12.9 M                                                (June 1, 2022)"
"2,790",HALL,$12.8 M
"2,791",BIOL,$12.8 M
"2,792",STND,$12.7 M
"2,793",IMRN,$12.7 M
"2,794",GYRO,$12.6 M
"2,795",CEMI,$12.5 M
"2,796",OXBR,$12.4 M
"2,797",DFFN,$12.4 M
"2,798",ARTW,$12.2 M
"2,799",PSHG,$12.1 M
"2,800",SECO,$12.1 M
"2,801",ATNF,$12.0 M
"2,802",GRNQ,$12.0 M
"2,803",EVOK,$11.9 M
"2,804",AYTU,$11.9 M
"2,805",CYCC,$11.8 M
"2,806",KZIA,$11.8 M
"2,807",CLVS,$11.8 M
"2,808",NAOV,$11.7 M
"2,809",LIXT,$11.7 M
"2,810",NEPT,"$11.6 M                                                (Aug. 1, 2022)"
"2,811",CLXT,$11.5 M
"2,812",BLIN,$11.5 M
"2,813",AGRX,$11.4 M
"2,814",XELA,$11.2 M
"2,815",TAOP,$11.2 M
"2,816",LMNL,$11.2 M
"2,817",WNW,$11.2 M
"2,818",CLWT,$11.1 M
"2,819",AEMD,$11.0 M
"2,820",WAFU,$10.9 M
"2,821",KBNT,$10.8 M
"2,822",KTRA,$10.7 M
"2,823",REED,$10.6 M
"2,824",NERV,$10.5 M
"2,825",HSDT,$10.4 M
"2,826",BLCM,$10.3 M
"2,827",SQBG,"$10.3 M                                                (March 1, 2022)"
"2,828",VBLT,$10.3 M
"2,829",ONCR,$10.3 M
"2,830",AEHL,$10.2 M
"2,831",WISA,$10.0 M
"2,832",AMST,$9.9 M
"2,833",BIOC,$9.9 M
"2,834",JRJC,"$9.9 M                                                (Jan. 1, 2022)"
"2,835",LEDS,$9.8 M
"2,836",NBSE,$9.6 M
"2,837",CBIO,$9.4 M
"2,838",HIHO,$9.4 M
"2,839",SFET,$9.4 M
"2,840",LMFA,$9.3 M
"2,841",QH,$9.3 M
"2,842",ELOX,$9.2 M
"2,843",ALNA,"$9.2 M                                                (Nov. 1, 2022)"
"2,844",ADIL,$9.1 M
"2,845",AVGR,$9.0 M
"2,846",SONN,$8.9 M
"2,847",WSG,$8.8 M
"2,848",ARTL,$8.7 M
"2,849",NUZE,$8.7 M
"2,850",HCDI,$8.6 M
"2,851",RKDA,$8.6 M
"2,852",ASPU,$8.4 M
"2,853",GHSI,$8.2 M
"2,854",DYNT,$8.2 M
"2,855",STAF,$8.1 M
"2,856",VVPR,$8.1 M
"2,857",HOTH,$8.0 M
"2,858",XTLB,$7.8 M
"2,859",SVVC,$7.7 M
"2,860",TCDA,$7.7 M
"2,861",SYTA,$7.7 M
"2,862",CYAN,$7.5 M
"2,863",AYLA,$7.5 M
"2,864",OPGN,$7.4 M
"2,865",XCUR,$7.3 M
"2,866",MIND,$7.3 M
"2,867",PHIO,$7.2 M
"2,868",EVFM,$7.2 M
"2,869",ATXI,$7.1 M
"2,870",CYRN,$7.1 M
"2,871",CSCW,"$7.1 M                                                (Dec. 1, 2022)"
"2,872",GBS,$7.0 M
"2,873",PLXP,$7.0 M
"2,874",BKYI,$7.0 M
"2,875",XBIO,$6.9 M
"2,876",GNLN,$6.8 M
"2,877",TIRX,$6.8 M
"2,878",AIHS,$6.8 M
"2,879",SLRX,$6.8 M
"2,880",UNAM,$6.8 M
"2,881",BBI,"$6.8 M                                                (Nov. 1, 2022)"
"2,882",PHCF,$6.7 M
"2,883",EFOI,$6.6 M
"2,884",ONCS,$6.5 M
"2,885",UK,$6.5 M
"2,886",KERN,$6.3 M
"2,887",WINT,$6.3 M
"2,888",RIBT,$6.2 M
"2,889",CWBR,$6.1 M
"2,890",GFN,$6.1 M
"2,891",DUO,$6.1 M
"2,892",BNTC,$6.0 M
"2,893",TENX,$5.9 M
"2,894",BRQS,$5.9 M
"2,895",INVO,$5.8 M
"2,896",ENVB,$5.8 M
"2,897",OTIC,$5.7 M
"2,898",PTE,$5.7 M
"2,899",GMBL,$5.7 M
"2,900",HUSN,$5.6 M
"2,901",CCNC,$5.5 M
"2,902",PTPI,$5.5 M
"2,903",WORX,$5.5 M
"2,904",YVR,$5.4 M
"2,905",VIRI,$5.3 M
"2,906",METX,$5.3 M
"2,907",QLGN,$5.3 M
"2,908",AUTO,"$5.3 M                                                (Aug. 1, 2022)"
"2,909",IDXG,$5.2 M
"2,910",NVFY,$5.1 M
"2,911",CRKN,$5.1 M
"2,912",BIMI,$5.1 M
"2,913",MKD,$5.1 M
"2,914",CETX,$5.0 M
"2,915",INPX,$5.0 M
"2,916",MOHO,$4.9 M
"2,917",SONA,$4.8 M
"2,918",SINT,$4.8 M
"2,919",NBRV,$4.7 M
"2,920",WIFI,"$4.7 M                                                (May 1, 2022)"
"2,921",ORPH,$4.7 M
"2,922",ITRN,$4.5 M
"2,923",NVIV,$4.5 M
"2,924",MOTS,$4.5 M
"2,925",MSGM,$4.5 M
"2,926",CFRX,$4.4 M
"2,927",EQOS,$4.4 M
"2,928",HSTO,$4.4 M
"2,929",JAN,$4.3 M
"2,930",EVK,$4.3 M
"2,931",AHPI,$4.2 M
"2,932",KSPN,$4.2 M
"2,933",MYSZ,$4.2 M
"2,934",HTGM,$4.1 M
"2,935",BHAT,$4.1 M
"2,936",RBCN,$4.1 M
"2,937",EAST,$3.9 M
"2,938",KRBP,$3.8 M
"2,939",SNOA,$3.8 M
"2,940",MEDS,$3.7 M
"2,941",LLIT,"$3.7 M                                                (Feb. 18, 2021)"
"2,942",TANH,$3.6 M
"2,943",PHAS,$3.5 M
"2,944",PBLA,$3.5 M
"2,945",PT,$3.4 M
"2,946",MTP,$3.4 M
"2,947",THMO,$3.4 M
"2,948",ZVO,$3.2 M
"2,949",MTC,$3.0 M
"2,950",CNSP,$2.9 M
"2,951",VS,$2.9 M
"2,952",NPA,$2.8 M
"2,953",ZSAN,"$2.7 M                                                (Dec. 1, 2022)"
"2,954",UEPS,"$2.7 M                                                (July 1, 2022)"
"2,955",SNES,$2.7 M
"2,956",SCPS,$2.5 M
"2,957",RP,$2.5 M
"2,958",VIVE,$2.4 M
"2,959",CALA,$2.0 M
"2,960",BXRX,$1.8 M
"2,961",SXTC,$1.7 M
"2,962",SMIT,$1.6 M
"2,963",QTNT,$1.3 M
"2,964",IFMK,$1.0 M
"2,965",MAGS,"$901,596                                                (June 1, 2022)"
"2,966",CXDC,"$705,488"
"2,967",RWLK,"$539,564"
"2,968",MNDO,"$470,440"
"2,969",PSTI,"$369,208                                                (July 1, 2022)"
"2,970",BWAY,"$337,369"
"2,971",PPBT,"$308,837"
"2,972",ELTK,"$261,480"
"2,973",ENTX,"$253,815"
"2,974",GLMD,"$189,353"
"2,975",NTEC,"$177,453                                                (June 1, 2022)"
"2,976",CHEK,"$175,160"
"2,977",MTSL,"$159,546                                                (June 1, 2022)"
"2,978",APOP,"$129,123                                                (Oct. 1, 2021)"
"2,979",BOSC,"$122,022"
"2,980",KLDO,"$106,556"
"2,981",SPCB,"$83,160"
"2,982",MDGS,"$80,332"
"2,983",PRFX,"$53,192"
"2,984",BVXV,"$51,853"
"2,985",GNCA,"$5,878"
"2,986",FNHC,"$3,503"
"2,987",SNDE,
"2,988",EGOV,
"2,989",PVAC,
"2,990",HHR,
"2,991",WILC,
"2,992",FLDM,
"2,993",HLXA,
"2,994",WTRE,
"2,995",HCCCU,
